H_mode,PR,R,S_dot,kappa,C,time,state
0.7589062806365403,0.3490571398302769,0.2855802452176341,0.5000031845130056,0.6487482773546125,0.5084590255104139,596,nrem→dream
0.7599271920969412,0.3505173288839745,0.6031690122166488,0.5000031894746574,0.6497124355358743,0.5726658316416193,597,nrem→dream
0.7609453248630007,0.3519834211272871,0.137101937719746,0.5000031943850233,0.6506760409198511,0.4801419838029817,598,nrem→dream
0.7619606477373688,0.35345537766995827,0.6011200235158014,0.5000031992437043,0.651639076516619,0.5736356649366904,599,nrem→dream
0.7629731295999315,0.3549331580505205,0.04321554811911432,0.5000032040503052,0.6526015253154922,0.4627453130270728,600,nrem→dream
0.7639827394110686,0.3564167202154166,0.11475354074128964,0.5000032088044333,0.6535633702864094,0.4777439158917236,601,nrem→dream
0.7649894462149119,0.35790602049825726,0.3113165912488618,0.5000032135056994,0.6545245943813337,0.5177479731698129,602,nrem→dream
0.7659932191426065,0.35940101359923926,0.2886330280124109,0.5000032181537175,0.6554851805356569,0.5139031318887263,603,nrem→dream
0.7669940274155688,0.3609016525647345,0.3908134156543226,0.5000032227481056,0.6564451116696162,0.5350314860104696,604,nrem→dream
0.7679918403487453,0.3624078887670706,0.4854588905473417,0.5000032272884839,0.6574043706897144,0.5546532435282712,605,nrem→dream
0.7689866273538699,0.363919671884516,0.2708098163653298,0.5000032317744774,0.6583629404901508,0.5124164575736688,606,nrem→dream
0.7699783579427175,0.36543694988149256,0.5275120875474527,0.5000032362057137,0.6593208039542592,0.5644502871063272,607,nrem→dream
0.7709670017303574,0.3669596689890257,0.4045724040430636,0.5000032405818249,0.660277943955951,0.5405560518600445,608,nrem→dream
0.7719525284384,0.36848777368545915,0.13617305485482814,0.5000032449024459,0.6612343433611669,0.48757018904846,609,nrem→dream
0.772934907898242,0.3700212066774439,0.19523988286433444,0.5000032491672164,0.6621899850293369,0.5000778463273148,610,nrem→dream
0.7739141100543053,0.3715599088812288,0.1477015747092733,0.500003253375779,0.6631448518148422,0.49126473976708573,611,nrem→dream
0.7748901049672703,0.3731038194042652,0.32571723939678027,0.5000032575277803,0.6640989265684876,0.5275626695729168,612,nrem→dream
0.7758628628173029,0.3746528755271478,0.1318085337897802,0.5000032616228717,0.6650521921389774,0.489475945179216,613,nrem→dream
0.7768323539072766,0.3762070126859143,0.38182359542836075,0.5000032656607076,0.6660046313743988,0.5401741718113316,614,nrem→dream
0.7777985486659841,0.3777661644547177,0.27937068528413683,0.5000032696409471,0.6669562271237088,0.520378979033899,615,nrem→dream
0.7787614176513423,0.3793302625288999,0.23769326513133254,0.5000032735632534,0.6679069622382268,0.5127390362226111,616,nrem→dream
0.779720931553588,0.38089923670847997,0.2837011436523153,0.5000032774272933,0.6688568195731334,0.522636281782962,617,nrem→dream
0.7806770611984651,0.38247301488208396,0.5485397546270903,0.500003281232739,0.6698057819889721,0.5762997787858701,618,nrem→dream
0.7816297775503983,0.38405152301133494,0.16048549744082075,0.5000032849792656,0.670753832353156,0.4993847830669952,619,nrem→dream
0.78257905171566,0.3856346851157249,0.15163359409351193,0.5000032886665536,0.6717009535414787,0.4983103146265859,620,nrem→dream
0.7835248549455226,0.38722242325799205,0.5576857804665606,0.5000032922942882,0.6726471284396294,0.5802166958807986,621,nrem→dream
0.7844671586393998,0.3888146575300261,0.24267050355581696,0.5000032958621577,0.6735923399447101,0.5179095911064221,622,nrem→dream
0.7854059343479741,0.39041130603932167,0.2888315082596045,0.5000032993698563,0.6745365709667572,0.5278377237967028,623,nrem→dream
0.7863411537763118,0.39201228489600537,0.14465452698567396,0.5000033028170823,0.6754798044302663,0.4996982145810679,624,nrem→dream
0.7872727887869618,0.3936175082004574,0.411243665288016,0.5000033062035386,0.6764220232757188,0.5537118583509385,625,nrem→dream
0.7882008114030418,0.39522688803155376,0.16367436568320354,0.5000033095289325,0.6773632104611103,0.5048937170215684,626,nrem→dream
0.7891251938113066,0.39684033443554706,0.3374473799778225,0.5000033127929773,0.6783033489634837,0.5403439139962274,627,nrem→dream
0.7900459083652007,0.39845775541561873,0.3995616855313917,0.5000033159953894,0.6792424217804611,0.5534622174176124,628,nrem→dream
